release_id	paper_id	doi	mechanism_claim_id	record_index	public_v1_included	review_status	publication_grade	claim_text	entity_scope	evidence_class	direct_assay_types	source_locator	limitations	source_reviewed	source_final_path
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0204042		mech-membrane-vesicle-destabilization	2	true	accepted_with_cautions	true	C6a and C8 show membrane-model behavior consistent with phospholipid bilayer perturbation, whereas C6b shows weaker/nonmatching behavior.	C6a, C6b, and C8 in membrane-mimicking systems	direct_membrane_model_assay	"[""confocal microscopy of multilamellar lipid vesicles"",""CD spectroscopy"",""NMR structure analysis""]"	"{""locator"":""xml:sec=10:Results and discussion;xml:fig=2;xml:fig=3;xml:fig=4;xml:fig=5"",""paper_pdf"":""paper_packets/doi__10.1371_journal.pone.0204042/extracted/pdf_text/landing-1.txt:lines=217-236,259-280,367-371"",""source_path"":""papers/doi__10.1371_journal.pone.0204042/source/paper.xml""}"	Membrane-model evidence supports mechanism interpretation but is not a direct viral replication assay in this article.	true	papers/doi__10.1371_journal.pone.0204042/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0204042		mech-pharmacophore-structural-model	3	true	accepted_with_cautions	true	The structural model highlights two tryptophan indolyl rings and the 772D side chain as a pharmacophore-like motif for C8/C6a interaction with membranes.	C8 and C6a structural pharmacophore model	structural_model	[]	"{""locator"":""xml:fig=7;xml:sec=12:Discussion;xml:sec=13:Conclusions"",""paper_pdf"":""paper_packets/doi__10.1371_journal.pone.0204042/extracted/pdf_text/landing-1.txt:lines=417-432"",""source_path"":""papers/doi__10.1371_journal.pone.0204042/source/paper.xml""}"	The model is a design rationale, not a standalone quantitative activity endpoint.	true	papers/doi__10.1371_journal.pone.0204042/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205509		mech-001	1	true	accepted_with_cautions	true	AfusinC is curated as a CSalpha-beta fungal defensin with source-supported structural-class evidence, not as a mechanistically proven lipid-II binder.	AfusinC	structural_context		"{""locator"":""xml:fig=1:Fig 1; xml:fig=3:Fig 3"",""source_path"":""source/paper.xml""}"	Structural class and purified peptide evidence do not establish a direct antimicrobial mechanism.		papers/doi__10.1371_journal.pone.0205509/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205509		mech-002	2	true	accepted_with_cautions	true	AfusinC has source-supported bactericidal activity against Micrococcus luteus under time-kill assay conditions.	AfusinC	phenotypic_kill_assay		"{""locator"":""xml:fig=4:Fig 4; xml:sec=14:Antimicrobial activity"",""source_path"":""source/paper.xml""}"	Time-kill behavior supports bactericidal phenotype but not a molecular target.		papers/doi__10.1371_journal.pone.0205509/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205509		mech-003	3	true	accepted_with_cautions	true	The paper frames lipid-II targeting only as a hypothesis by analogy to other CSalpha-beta defensins; no direct AfusinC target-binding assay is reported.	AfusinC	mechanism_hypothesis_not_direct		"{""locator"":""xml:sec=16:Discussion"",""source_path"":""source/paper.xml""}"	Do not promote lipid-II binding or membrane disruption to direct_mechanism for this paper.		papers/doi__10.1371_journal.pone.0205509/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205727	10.1371/journal.pone.0205727	mech-001	1	true	accepted_with_cautions	true	Both DMS-DA6 terminal forms disrupt/permeabilize Gram-positive bacterial membranes, with the amidated form showing stronger S. aureus membrane permeabilization under the ONPG assay.	DMS-DA6-OH and DMS-DA6-NH2; DMS-DA6-NH2 stronger in the reported assay	direct_mechanism	"[""ONPG beta-galactosidase membrane permeabilization assay""]"	"{""locator"":""xml:fig=1:Fig 1; xml:sec=20:DMS-DA6-NH2 has a greater capacity than DMS-DA6-OH to permeabilize the S. aureus membrane"",""source_path"":""source/paper.xml""}"	Figure curves were not digitized; final claim is qualitative and assay-bounded.		papers/doi__10.1371_journal.pone.0205727/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205727	10.1371/journal.pone.0205727	mech-002	2	true	accepted_with_cautions	true	DMS-DA6 peptides interact with bacterial/membrane lipid systems; fluorescence, leakage, CD/NMR, and DSC evidence supports membrane perturbation rather than a non-membrane intracellular target.	DMS-DA6-OH and DMS-DA6-NH2	direct_mechanism	"[""tryptophan fluorescence binding"",""dextran leakage from liposomes"",""differential scanning calorimetry"",""CD/NMR structural assays""]"	"{""locator"":""xml:table=3; xml:table=4; xml:fig=4; xml:fig=5; xml:fig=7"",""source_path"":""source/paper.xml""}"	Biophysical mechanism evidence is model-membrane and membrane-mimetic context, not a live-cell molecular target assay.		papers/doi__10.1371_journal.pone.0205727/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205727	10.1371/journal.pone.0205727	mech-003	3	true	accepted_with_cautions	true	Peptidoglycan potentiates DMS-DA6 membrane perturbation/permeabilization and is a plausible contributor to Gram-positive selectivity.	DMS-DA6 peptides with DMPG/PGN model systems and S. aureus/S. epidermidis Gram-positive context	direct_mechanism	"[""DMPG plus peptidoglycan DSC"",""PGN membrane permeabilization assay context""]"	"{""locator"":""xml:table=5; xml:fig=8:Fig 8; xml:sec=23:DMS-DA6-NH2 interacts with peptidoglycan"",""source_path"":""source/paper.xml""}"	PGN interaction is supported as potentiating membrane disruption; exact binding stoichiometry is not normalized into the final record.		papers/doi__10.1371_journal.pone.0205727/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0205727	10.1371/journal.pone.0205727	mech-004	4	true	accepted_with_cautions	true	C-terminal amidation improves antibacterial potency, but the paper does not attribute the effect to a major charge, stability, or global structure difference alone.	comparison of DMS-DA6-OH versus DMS-DA6-NH2	supporting_biophysical_context	"[""Table 2 MIC/MBC comparison"",""HPLC stability assay"",""CD/NMR structural comparison""]"	"{""locator"":""xml:table=2; xml:fig=3; xml:fig=4; xml:fig=6; xml:sec=21"",""source_path"":""source/paper.xml""}"	This is a bounded comparative interpretation, not an independent direct mechanism class.		papers/doi__10.1371_journal.pone.0205727/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0206578		mech-001	1	true	accepted_with_cautions	true	Dicentracin-like and Moronecidin are amphipathic cationic peptides with predicted alpha-helical structural features.	Dicentracin-like; Moronecidin	structural_prediction	"[""helical wheel projection"",""I-TASSER prediction"",""physicochemical Table 1""]"	"{""locator"":""xml:table=1; xml:fig=1; supp:S1 Fig; supp:S2 Fig"",""source_path"":""source/paper.xml""}"	Structural prediction supports AMP-like features but is not by itself a direct killing mechanism.		papers/doi__10.1371_journal.pone.0206578/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0206578		mech-002	2	true	accepted_with_cautions	true	Both peptides show source-supported in vitro antimicrobial activity in broth microdilution MIC assays; salt can reduce activity outside physiological salt conditions.	Dicentracin-like; Moronecidin	functional_antimicrobial_assay	"[""broth microdilution MIC"",""salt-condition MIC""]"	"{""locator"":""xml:table=2; xml:table=3"",""source_path"":""source/paper.xml""}"	MIC and salt-tolerance assays establish activity phenotype, not a molecular target.		papers/doi__10.1371_journal.pone.0206578/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0206578		mech-003	3	true	accepted_with_cautions	true	Cell-based fluorometric ELISA assays support bacterial binding comparisons under pH and salt conditions.	Dicentracin-like; Moronecidin	direct_binding_assay	"[""cell-based fluorometric ELISA""]"	"{""locator"":""xml:fig=3; xml:fig=4; xml:fig=5"",""source_path"":""source/paper.xml""}"	Figure captions and result text support binding directionality; exact plot values are not digitized.		papers/doi__10.1371_journal.pone.0206578/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0206578		mech-004	4	true	accepted_with_cautions	true	Antiadhesive and antibiofilm effects are supported by crystal-violet surface attachment and biofilm assays.	Dicentracin-like; Moronecidin	biofilm_functional_assay	"[""crystal-violet adhesion assay"",""biofilm assay""]"	"{""locator"":""xml:fig=6; xml:fig=7"",""source_path"":""source/paper.xml""}"	Do not convert antibiofilm phenotype into a molecular mechanism beyond the assay scope.		papers/doi__10.1371_journal.pone.0206578/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0206578		mech-005	5	true	accepted_with_cautions	true	Hemolysis testing on human red blood cells supports a toxicity/selectivity caution, but source/database assignment conflicts remain visible.	Dicentracin-like; Moronecidin	toxicity_assay_with_source_conflict	"[""human RBC hemolysis""]"	"{""locator"":""xml:sec=31:Hemolytic assay; xml:fig=8"",""source_path"":""source/paper.xml""}"	HC50 value assignment is preserved as caution because primary wording and database interpretation conflict.		papers/doi__10.1371_journal.pone.0206578/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0212447		mech-luv-binding-001	1	true	accepted_with_cautions	true	Lp-I and Lp-IRR bind immobilized DPPC/DPPG LUV membrane models by surface plasmon resonance, with stronger concentration-associated responses at higher tested concentrations.	Lp-I and Lp-IRR	direct_mechanism	"[""surface_plasmon_resonance_liposome_binding""]"	"{""locator"":""pdf_text:pone.0212447.txt:lines=1233-1244"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0212447/extracted/pdf_text/pone.0212447.txt""}"	SPR and MD support membrane interaction/insertion context; they do not identify a protein or enzyme target.		papers/doi__10.1371_journal.pone.0212447/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0212447		mech-pi-sem-membrane-damage-002	2	true	accepted_with_cautions	true	Lp-I and Lp-IRR permeabilize S. aureus membranes near MIC concentrations and produce SEM-visible surface damage; E. coli PI uptake is also locally supported in S4 Fig/text.	Lp-I and Lp-IRR against S. aureus ATCC 25923 and E. coli ATCC 25922	direct_mechanism	"[""propidium_iodide_uptake"",""scanning_electron_microscopy""]"	"{""locator"":""pdf_text:pone.0212447.txt:lines=1246-1292"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0212447/extracted/pdf_text/pone.0212447.txt""}"	The result supports membrane damaging activity; Lp-IRR may also involve additional effects such as membrane depolarization, which is not directly resolved here.		papers/doi__10.1371_journal.pone.0212447/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0212447		mech-selectivity-cytotoxicity-context-003	3	true	accepted_with_cautions	true	Cytotoxicity occurs only at concentrations above antibacterial MICs in the local text, supporting selectivity context rather than a separate antimicrobial mechanism.	Lp-I and Lp-IRR in hRBC, HaCaT, and EpiDerm assays	toxicity_selectivity_context	[]	"{""locator"":""pdf_text:pone.0212447.txt:lines=1152-1170"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0212447/extracted/pdf_text/pone.0212447.txt""}"	Exact figure-derived toxicity percentages beyond those stated in text remain cautions, not fabricated primary table values.		papers/doi__10.1371_journal.pone.0212447/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215227		mech-001	1	true	accepted_with_cautions	true	SLP5 and surfactin inhibit PEDV most strongly when present through exposure or when applied directly to virus, supporting a direct antiviral action on virions.	SLP5 and surfactin	direct_mechanism	"[""time_of_addition"",""qRT-PCR"",""western_blot""]"	"{""locator"":""xml:sec=16:SPL5 acts directly on PEDV; xml:fig=6:Fig 6"",""source_path"":""source/paper.xml""}"	Other antiviral mechanisms are not excluded by the authors.		papers/doi__10.1371_journal.pone.0215227/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215227		mech-002	2	true	accepted_with_cautions	true	The plaque-reduction assay demonstrates phenotype-level anti-PEDV activity for surfactin and SLP1-SLP10 after compound-virus preincubation.	Surfactin and SLP1-SLP10	direct_activity_assay	"[""plaque_reduction_assay""]"	"{""locator"":""xml:sec=5:Plaque reduction assay; xml:table=2"",""source_path"":""source/paper.xml""}"	This supports antiviral activity and EC50 values, not a complete intracellular mechanism.		papers/doi__10.1371_journal.pone.0215227/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215227		mech-003	3	true	accepted_with_cautions	true	The membrane-fusion/surfactin mechanism is used as background rationale from prior work; the current paper does not newly quantify membrane fusion for every analogue.	surfactin analogues	background_mechanism_context		"{""locator"":""xml:abstract; xml:sec=1:Introduction; xml:sec=17:Discussion"",""source_path"":""source/paper.xml""}"	Do not promote this background rationale to a direct mechanism for every SLP analogue.		papers/doi__10.1371_journal.pone.0215227/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215703	10.1371/journal.pone.0215703	mech-lta-binding-growth-rescue	1	true	accepted_with_cautions	true	Both peptides interact with S. aureus LTA; LTA reduces antibacterial effect, and ELISA supports LTA neutralization by both peptides.	Melimine and Mel4	direct_mechanism	"[""growth with added LTA"",""competitive LTA ELISA""]"	"[{""locator"":""xml:sec=7:Interaction with LTA"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=1:Fig 1"",""source_path"":""source/paper.xml""},{""locator"":""pdf_text:interaction_with_lta_results"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.txt""}]"	The LTA-growth result text reports a Mel4 MIC value inconsistent with Table 1; the mechanism claim is therefore qualitative for LTA interaction, not a corrected MIC row.	true	papers/doi__10.1371_journal.pone.0215703/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215703	10.1371/journal.pone.0215703	mech-membrane-depolarization	2	true	accepted_with_cautions	true	Both peptides rapidly depolarize the S. aureus cytoplasmic membrane, but this early depolarization is not directly coupled to large viability loss.	Melimine and Mel4 against S. aureus	direct_mechanism	"[""DiSC3-5 fluorescence"",""paired CFU viability counts""]"	"[{""locator"":""xml:fig=2:Fig 2"",""source_path"":""source/paper.xml""},{""locator"":""supp_pdf_text:S1 Table"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.s001.txt""},{""locator"":""supp_pdf_text:S2 Table"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.s002.txt""}]"	This supports membrane depolarization and timing, not pore formation by itself.	true	papers/doi__10.1371_journal.pone.0215703/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215703	10.1371/journal.pone.0215703	mech-mel4-limited-permeabilization	3	true	accepted_with_cautions	true	Mel4 causes much less cytoplasmic membrane permeabilization than melimine; the paper argues that well-defined pore formation is unlikely for Mel4-mediated killing.	Mel4 compared with melimine	direct_mechanism	"[""Sytox Green fluorescence"",""SYTO9/PI flow cytometry"",""ATP release"",""DNA/RNA release""]"	"[{""locator"":""xml:abstract"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=3:Fig 3"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=4:Fig 4"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=5:Fig 5"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=6:Fig 6"",""source_path"":""source/paper.xml""},{""locator"":""supp_pdf_text:S3 Table"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.s003.txt""},{""locator"":""supp_pdf_text:S4 Table"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.s004.txt""},{""locator"":""supp_pdf_text:S6 Table"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.s006.txt""}]"	Mel4 still causes transient permeability and ATP leakage; do not normalize this to no membrane interaction.	true	papers/doi__10.1371_journal.pone.0215703/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215703	10.1371/journal.pone.0215703	mech-autolysin-mediated-mel4-killing	4	true	accepted_with_cautions	true	Mel4-treated S. aureus supernatants show stronger autolysin-associated peptidoglycan hydrolysis and Micrococcus lawn inhibition than melimine-treated supernatants.	Mel4 against S. aureus	direct_mechanism	"[""peptidoglycan OD570 hydrolysis"",""Micrococcus lysodeikticus lawn inhibition""]"	"[{""locator"":""xml:fig=9:Fig 9"",""source_path"":""source/paper.xml""},{""locator"":""pdf_text:autolytic_activity_results"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.txt""},{""locator"":""supp_pdf_text:S8 Table"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.s008.txt""}]"	The paper frames this as the likely killing mechanism, not as the sole possible effect; membrane depolarization remains part of the pathway.	true	papers/doi__10.1371_journal.pone.0215703/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0215703	10.1371/journal.pone.0215703	mech-low-hemolysis-context	5	true	accepted_with_cautions	true	Both peptides show low horse red blood cell hemolysis at antibacterial-relevant concentrations, with Mel4 lower than melimine at comparable high concentrations.	Melimine and Mel4 toxicity context	toxicity_context	"[""horse red blood cell hemolysis""]"	"[{""locator"":""xml:fig=10:Fig 10"",""source_path"":""source/paper.xml""},{""locator"":""pdf_text:lysis_of_horse_red_blood_cells"",""source_path"":""paper_packets/doi__10.1371_journal.pone.0215703/extracted/pdf_text/pone.0215703.txt""}]"	Exact zero-hemolysis values from database rows are preserved as database/extracted-figure context, not independently text-stated source values.	true	papers/doi__10.1371_journal.pone.0215703/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0216669		mech-phenotypic-antibacterial-001	1	true	accepted_with_cautions	true	DGL13K and LGL13K have source-supported phenotypic antibacterial activity in MIC/MBC assays, with DGL13K showing broader activity against the tested S. aureus strains.	LGL13K and DGL13K	phenotypic_antimicrobial_activity	[]	"{""locator"":""xml:table=2; xml:fig=1:Fig 1"",""source_path"":""papers/doi__10.1371_journal.pone.0216669/source/paper.xml""}"	MIC/MBC assays establish phenotype and bactericidal context, not a direct molecular mechanism.		papers/doi__10.1371_journal.pone.0216669/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0216669		mech-safety-selectivity-002	2	true	accepted_with_cautions	true	The paper supports lower human-cell toxicity for DGL13K at antibacterial concentrations, with toxicity reaching LD50 only at much higher concentrations than MIC.	DGL13K and LGL13K against human cells	toxicity_selectivity_context	[]	"{""locator"":""xml:fig=2:Fig 2; xml:sec=In vitro toxicity"",""source_path"":""papers/doi__10.1371_journal.pone.0216669/source/paper.xml""}"	Safety/selectivity context is not a direct antimicrobial mechanism.		papers/doi__10.1371_journal.pone.0216669/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0216669		mech-in-vivo-efficacy-003	3	true	accepted_with_cautions	true	DGL13K reduces P. aeruginosa burden in Galleria and mouse burn wound infection models at the tested local doses.	DGL13K in in vivo infection models	in_vivo_efficacy_context	[]	"{""locator"":""xml:fig=5:Fig 5; xml:fig=7:Fig 7"",""source_path"":""papers/doi__10.1371_journal.pone.0216669/source/paper.xml""}"	In vivo efficacy does not identify a molecular target.		papers/doi__10.1371_journal.pone.0216669/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0216669		mech-direct-target-gap-004	4	true	accepted_with_cautions	true	The local paper does not provide a direct target, binding, pore-formation, or omics assay sufficient to classify a direct molecular mechanism.	GL13 peptide analogs in this paper	direct_mechanism_not_established	[]	"{""locator"":""xml:body_and_figures_reviewed"",""source_path"":""papers/doi__10.1371_journal.pone.0216669/source/paper.xml""}"	This is a publication-grade caution, not a rework blocker, after local XML/PDF/package review.		papers/doi__10.1371_journal.pone.0216669/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0218479		doi__10.1371_journal.pone.0218479-mech-001-biofilm-phenotype	1	true	accepted_with_cautions	true	BmKn-22 shows source-supported inhibition of P. aeruginosa PAO1 biofilm formation and activity against 24 h preformed biofilms in crystal-violet assays.	BmKn-22	direct_phenotypic_assay	"[""crystal violet biofilm biomass assay""]"	"{""locator"":""xml:sec=Dose-dependent inhibitory effects of BmKn-22 and BmKn-23 peptides on biofilm formation and established biofilms of P. aeruginosa"",""source_path"":""source/paper.xml""}"	Phenotypic biofilm assays support antibiofilm activity but do not by themselves prove a molecular target.		papers/doi__10.1371_journal.pone.0218479/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0218479		doi__10.1371_journal.pone.0218479-mech-002-pyocyanin	2	true	accepted_with_cautions	true	BmKn-22 reduces pyocyanin production by P. aeruginosa PAO1 in the paper-local pyocyanin assay.	BmKn-22	direct_virulence_factor_assay	"[""chloroform extraction pyocyanin assay""]"	"{""locator"":""xml:sec=Effect of BmKn-22 peptide on pyocyanin production of P. aeruginosa"",""source_path"":""source/paper.xml""}"	The assay supports an antivirulence phenotype, not direct binding to a quorum-sensing protein.		papers/doi__10.1371_journal.pone.0218479/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0218479		doi__10.1371_journal.pone.0218479-mech-003-quorum-expression	3	true	accepted_with_cautions	true	qRT-PCR evidence supports reduced lasI and rhlR expression after BmKn-22 treatment, with lasR and rhlI not reduced in the source data.	BmKn-22	direct_gene_expression_assay	"[""qRT-PCR""]"	"{""locator"":""xml:sec=Effect of BmKn-22 peptide on mRNA expression of quorum sensing-related genes in P. aeruginosa"",""source_path"":""source/paper.xml""}"	Gene-expression decrease is pathway evidence; it is not direct target-binding evidence.		papers/doi__10.1371_journal.pone.0218479/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0218479		doi__10.1371_journal.pone.0218479-mech-004-azithromycin-combination	4	true	accepted_with_cautions	true	BmKn-22 combined with sub-MIC azithromycin lowers biofilm biomass more than either agent alone in the source combination assay.	BmKn-22 plus azithromycin comparator	phenotypic_combination_effect	"[""crystal violet biofilm biomass assay""]"	"{""locator"":""xml:sec=Antibiofilm activity of BmKn-22 peptide in combination with azithromycin"",""source_path"":""source/paper.xml""}"	Combination effect is phenotypic; no synergy model or FICI value is reported locally.		papers/doi__10.1371_journal.pone.0218479/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0220656		mech-membrane-001	1	true	accepted_with_cautions	true	Hs IAPs bind model phospholipid vesicles, gain alpha-helical structure, and disturb DMPC or DMPC:DMPG phase transitions; this supports membrane-interaction activity but not a single resolved killing mechanism.	Hs01-Hs04	direct_mechanism	"[""circular_dichroism"",""differential_scanning_calorimetry""]"	"{""locator"":""xml:table=2;xml:fig=2;xml:fig=3;xml:sec=2:Hs IAPs are alpha-helical upon membrane adsorption"",""source_path"":""source/paper.xml""}"	Model-vesicle biophysics is direct membrane-interaction evidence, not organism-specific cellular target proof.		papers/doi__10.1371_journal.pone.0220656/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0220656		mech-anti-inflammatory-002	2	true	accepted_with_cautions	true	Hs02 suppresses LPS-induced TNF-alpha release and reduces lipid droplet biogenesis in murine macrophage assays at source-reported concentrations.	Hs02	direct_mechanism	"[""TNF_alpha_ELISA"",""BODIPY_lipid_droplet_flow_cytometry""]"	"{""locator"":""xml:fig=5;xml:sec=2:Hs02 modulates LPS-induced release of inflammatory mediators;xml:sec=16;xml:sec=17"",""source_path"":""source/paper.xml""}"	The paper discusses LPS neutralization as a plausible AMP-class explanation, but does not directly measure Hs02-LPS binding in this dataset.		papers/doi__10.1371_journal.pone.0220656/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0220656		mech-structure-003	3	true	accepted_with_cautions	true	Hs02 adopts a micelle-bound alpha-helical structure over residues Ala3-Phe14 in DPC-d38, supported by NMR restraints and deposited structure identifiers.	Hs02	direct_mechanism	"[""solution_1H_NMR"",""NOESY"",""TOCSY"",""chemical_shift_index""]"	"{""locator"":""xml:table=4;xml:fig=6;xml:supplementary-material=pone.0220656.s001;xml:sec=18"",""source_path"":""source/paper.xml""}"	Structural evidence explains conformation in DPC micelles and should not be overstated as an in vivo target mechanism.		papers/doi__10.1371_journal.pone.0220656/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0222438		mech-001	1	true	accepted_with_cautions	true	The paper supports α-helical/amphipathic structural compatibility for Uy234, Uy17, Uy192, and QnCs-BUAP by helical-wheel prediction and circular dichroism, which is relevant to AMP membrane interaction but is not by itself a direct killing-mechanism assay.	Uy234; Uy17; Uy192; QnCs-BUAP	structure_context	[]	"[{""locator"":""xml:sec=14:Secondary structure analysis and circular dichroism spectra"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=4:Fig 4"",""source_path"":""source/paper.xml""},{""locator"":""xml:fig=5:Fig 5"",""source_path"":""source/paper.xml""},{""locator"":""xml:table=5"",""source_path"":""source/paper.xml""}]"	No direct membrane permeabilization, lipid-vesicle leakage, microscopy, or binding assay was found in local source material.		papers/doi__10.1371_journal.pone.0222438/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0222438		mech-002	2	true	accepted_with_cautions	true	The discussion proposes that positive charge, α-helical structure, and membrane lipid composition may explain differences in bactericidal activity and synergy, but these are mechanistic interpretations rather than direct mechanism measurements in this paper.	single peptides and QnCs-BUAP combinations	discussion_inference	[]	"{""locator"":""xml:sec=15:Discussion"",""source_path"":""source/paper.xml""}"	Treat membrane disruption/permeabilization as inferred context, not direct_mechanism.		papers/doi__10.1371_journal.pone.0222438/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0222438		mech-003	3	true	accepted_with_cautions	true	Bactericidal activity is directly supported by MBC drop-plate assays and combination FIC indices; these establish phenotype and synergy/additivity categories, not a molecular target.	Uy234; Uy17; Uy192; QnCs-BUAP; QnCs-BUAP combinations	phenotype_assay	"[""MBC drop-plate bactericidal assay"",""FIC combination assay""]"	"[{""locator"":""xml:sec=11:Antimicrobial assays"",""source_path"":""source/paper.xml""},{""locator"":""xml:sec=12:Antimicrobial synergy assay"",""source_path"":""source/paper.xml""},{""locator"":""xml:table=2"",""source_path"":""source/paper.xml""},{""locator"":""xml:table=3"",""source_path"":""source/paper.xml""},{""locator"":""xml:table=4"",""source_path"":""source/paper.xml""}]"	Phenotype-level activity does not identify a direct cellular target.		papers/doi__10.1371_journal.pone.0222438/final/mechanism_ontology_record.json
amp-evidence-atlas-v1-rc1	doi__10.1371_journal.pone.0223541	10.1371/journal.pone.0223541	mech-identity-001	1	true	accepted_with_cautions	true	Capidermicin is source-supported as a purified 5,464 Da antimicrobial bacteriocin whose ORF4/gene-cluster context is consistent with a class II leaderless, aureocin-like bacteriocin.	capidermicin purified from Staphylococcus capitis CIT060	source_verified_identity_and_classification	[]	"{""locator"":""xml:abstract;xml:sec=14:Purification of capidermicin from S. capitis CIT060;xml:table=3:row=5;xml:fig=2;xml:fig=3"",""source_path"":""papers/doi__10.1371_journal.pone.0223541/source/paper.xml""}"	This is peptide identity/classification evidence, not a direct antimicrobial mechanism-of-action assay.	true	papers/doi__10.1371_journal.pone.0223541/final/mechanism_ontology_record.json
