release_id	paper_id	doi	review_status	publication_grade	source_reviewed	public_v1_included	exclusion_reason	database_audit_records	activity_records	mechanism_claims	reviewed_at	review_model	reasoning_effort	materials_exhausted	validator_contract_passed	final_outputs_ready	caution_count	open_rework_ticket_count	source_final_review_path
amp-evidence-atlas-v1-rc2	doi__10.1186_s40409-017-0130-y		accepted_with_cautions	true	true	true		55	19	3	2026-05-03T09:58:49Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1186_s40409-017-0130-y/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1186_s43141-022-00366-9		accepted_with_cautions	true	true	true		3	130	4	2026-05-03T10:41:18Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1186_s43141-022-00366-9/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1242_dmm.007310	10.1242/dmm.007310	accepted_with_cautions	true	true	true		285	253	3	2026-05-03T11:05:19Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1242_dmm.007310/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pbio.0030038		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	8	0	1	2026-05-03T11:34:26Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pbio.0030038/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pbio.3000337		accepted_with_cautions	true	true	true		45	22	3	2026-05-03T11:59:52Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pbio.3000337/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pcbi.1003212	10.1371/journal.pcbi.1003212	accepted_with_cautions	true	true	true		49	16	2	2026-05-03T12:28:51Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pcbi.1003212/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pcbi.1004074	10.1371/journal.pcbi.1004074	accepted_with_cautions	true	true	true		49	14	2	2026-05-03T12:58:08Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pcbi.1004074/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pgen.1000740		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	8	0	2	2026-05-03T13:20:28Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pgen.1000740/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pgen.1003662		accepted_with_cautions	true	true	true		283	104	3	2026-05-03T14:00:25Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pgen.1003662/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pgen.1007440		accepted_with_cautions	true	true	true		2	3	3	2026-05-03T14:14:59Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pgen.1007440/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pntd.0000721		accepted_with_cautions	true	true	true		44	8	4	2026-05-03T14:56:36Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pntd.0000721/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pntd.0001141		accepted_with_cautions	true	true	true		10	24	4	2026-05-03T15:41:39Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pntd.0001141/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pntd.0002307	10.1371/journal.pntd.0002307	accepted_with_cautions	true	true	true		86	100	4	2026-05-03T16:04:23Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pntd.0002307/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pntd.0007217	10.1371/journal.pntd.0007217	accepted_with_cautions	true	true	true		31	35	5	2026-05-03T16:33:52Z	gpt-5.5	xhigh		true	True	4	0	papers/doi__10.1371_journal.pntd.0007217/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0000201		accepted_with_cautions	true	true	true		3	18	4	2026-05-03T16:53:11Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0000201/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0003217		accepted_with_cautions	true	true	true		161	172	3	2026-05-03T17:40:00Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0003217/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0007191		accepted_with_cautions	true	true	true		58	27	3	2026-05-03T18:06:11Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0007191/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0007517		accepted_with_cautions	true	true	true		120	42	3	2026-05-03T18:26:33Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0007517/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0008926		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	8	3	3	2026-05-03T18:50:33Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0008926/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0009505		accepted_with_cautions	true	true	true		109	72	3	2026-05-03T19:19:10Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0009505/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0012684		accepted_with_cautions	true	true	true		207	71	3	2026-05-03T19:40:37Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0012684/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0013480	10.1371/journal.pone.0013480	accepted_with_cautions	true	true	true		15	9	3	2026-05-03T20:04:48Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0013480/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0016400		accepted_with_cautions	true	true	true		220	56	3	2026-05-03T20:30:21Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0016400/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0017898		accepted_with_cautions	true	true	true		39	15	5	2026-05-03T20:49:15Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0017898/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0018550		accepted_with_cautions	true	true	true		95	28	4	2026-05-03T21:12:14Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0018550/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0018756	10.1371/journal.pone.0018756	accepted_with_cautions	true	true	true		12	8	3	2026-05-03T21:29:19Z	gpt-5.5	xhigh		true	True	4	0	papers/doi__10.1371_journal.pone.0018756/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0023417		accepted_with_cautions	true	true	true		26	12	3	2026-05-03T00:29:50Z	gpt-5.5	xhigh		true		6	0	papers/doi__10.1371_journal.pone.0023417/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0024030		accepted_with_cautions	true	true	true		130	84	5	2026-05-03T00:46:42Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0024030/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0030478		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	24	12	2	2026-05-03T01:05:37Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0030478/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0031498		accepted_with_cautions	true	true	true		40	6	4	2026-05-03T01:26:11Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0031498/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0033351		accepted_with_cautions	true	true	true		4	7	3	2026-05-03T01:45:09Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0033351/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0033639		accepted_with_cautions	true	true	true		88	90	3	2026-05-03T02:08:33Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0033639/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0034947		accepted_with_cautions	true	true	true		11	10	3	2026-05-03T02:29:47Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0034947/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0040125		accepted_with_cautions	true	true	true		5	26	3	2026-05-03T02:56:57Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0040125/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0040135		accepted_with_cautions	true	true	true		109	57	3	2026-05-03T03:18:17Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0040135/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0044351		accepted_with_cautions	true	true	true		22	17	4	2026-05-03T03:40:58Z	gpt-5.5	xhigh		true		6	0	papers/doi__10.1371_journal.pone.0044351/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0045848		accepted_with_cautions	true	true	true		288	51	3	2026-05-03T04:07:48Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0045848/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0047047		accepted_with_cautions	true	true	true		29	13	3	2026-05-03T04:29:51Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0047047/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0047642		accepted_with_cautions	true	true	true		42	28	4	2026-05-03T04:50:42Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0047642/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0047743		accepted_with_cautions	true	true	true		21	80	5	2026-05-03T05:11:20Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0047743/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0048721	10.1371/journal.pone.0048721	accepted_with_cautions	true	true	true		69	26	4	2026-05-03T05:28:02Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0048721/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0050003		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	48	3	4	2026-05-03T05:47:11Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0050003/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0050263	10.1371/journal.pone.0050263	accepted_with_cautions	true	true	true		150	59	4	2026-05-03T06:07:43Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0050263/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0050995		accepted_with_cautions	true	true	true		27	13	3	2026-05-03T06:35:51Z	gpt-5.5	xhigh		true	True	5	0	papers/doi__10.1371_journal.pone.0050995/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0053326	10.1371/journal.pone.0053326	accepted_with_cautions	true	true	true		110	106	4	2026-05-03T07:05:40Z	gpt-5.5	xhigh		true	True	4	0	papers/doi__10.1371_journal.pone.0053326/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0053491	10.1371/journal.pone.0053491	accepted_with_cautions	true	true	true		15	10	4	2026-05-03T07:32:59Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0053491/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0053686	10.1371/journal.pone.0053686	accepted_with_cautions	true	true	true		4	7	3	2026-05-03T08:06:52Z	gpt-5.5	xhigh		true		6	0	papers/doi__10.1371_journal.pone.0053686/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0056081		accepted_with_cautions	true	true	true		27	15	4	2026-05-03T08:30:29Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0056081/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0057318		accepted_with_cautions	true	true	true		39	33	5	2026-05-03T08:49:49Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0057318/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0057991		accepted_with_cautions	true	true	true		10	6	3	2026-05-03T09:11:36Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0057991/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0058709	10.1371/journal.pone.0058709	accepted_with_cautions	true	true	true		22	6	3	2026-05-03T09:34:49Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0058709/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0058866	10.1371/journal.pone.0058866	accepted_with_cautions	true	true	true		6	6	3	2026-05-03T09:48:00Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0058866/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0058997		accepted_with_cautions	true	true	true		70	72	3	2026-05-03T10:18:40Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0058997/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0059119		accepted_with_cautions	true	true	true		28	18	3	2026-05-03T10:37:41Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0059119/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0059255		accepted_with_cautions	true	true	true		9	8	3	2026-05-03T10:56:34Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0059255/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0060462	10.1371/journal.pone.0060462	accepted_with_cautions	true	true	true		4	4	3	2026-05-03T11:11:29Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0060462/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0061614		accepted_with_cautions	true	true	true		311	294	2	2026-05-03T11:35:55Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0061614/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0061964		accepted_with_cautions	true	true	true		30	159	4	2026-05-03T12:00:41Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0061964/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0062302		accepted_with_cautions	true	true	true		14	4	4	2026-05-03T12:23:08Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0062302/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0064010		accepted_with_cautions	true	true	true		33	56	4	2026-05-03T13:00:01Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0064010/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0066084		accepted_with_cautions	true	true	true		66	10	2	2026-05-03T13:18:08Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0066084/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0066279		accepted_with_cautions	true	true	true		30	5	3	2026-05-03T13:57:24Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0066279/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0067597		accepted_with_cautions	true	true	true		24	71	5	2026-05-03T14:23:29Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0067597/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0067937		accepted_with_cautions	true	true	true		189	88	3	2026-05-03T14:51:57Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0067937/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0070484	10.1371/journal.pone.0070484	accepted_with_cautions	true	true	true		58	44	3	2026-05-03T15:35:40Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0070484/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0070782		accepted_with_cautions	true	true	true		187	86	3	2026-05-03T16:08:19Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0070782/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0071687		accepted_with_cautions	true	true	true		471	600	3	2026-05-04T00:33:35+08:00	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0071687/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0072923		accepted_with_cautions	true	true	true		18	13	4	2026-05-03T16:54:02Z	gpt-5.5	xhigh		true		5	0	papers/doi__10.1371_journal.pone.0072923/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0073136	10.1371/journal.pone.0073136	accepted_with_cautions	true	true	true		6	8	4	2026-05-03T17:15:39Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0073136/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0075582		accepted_with_cautions	true	true	true		103	4	4	2026-05-03T17:45:41Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0075582/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0076981		accepted_with_cautions	true	true	true		20	36	3	2026-05-03T18:07:26Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0076981/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0077031	10.1371/journal.pone.0077031	accepted_with_cautions	true	true	true		47	18	3	2026-05-03T18:31:02Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0077031/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0077751		accepted_with_cautions	true	true	true		2	7	4	2026-05-03T18:47:04Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0077751/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0080025		accepted_with_cautions	true	true	true		115	73	3	2026-05-03T19:24:21Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0080025/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0080050		needs_targeted_rework	false	true	false	needs_targeted_rework	3	0	3	2026-06-20T17:00:44Z	gpt-5.5	xhigh		false		1	0	papers/doi__10.1371_journal.pone.0080050/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0082081	10.1371/journal.pone.0082081	accepted_with_cautions	true	true	true		45	13	2	2026-05-03T20:15:41Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0082081/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0083044		accepted_with_cautions	true	true	true		17	6	1	2026-05-05T16:53:01Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0083044/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0085515		accepted_with_cautions	true	true	true		443	258	1	2026-05-05T17:41:28Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0085515/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0086339	10.1371/journal.pone.0086339	accepted_with_cautions	true	true	true		46	19	3	2026-05-05T18:37:29Z	gpt-5.5	xhigh		true		1	0	papers/doi__10.1371_journal.pone.0086339/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0086364	10.1371/journal.pone.0086364	accepted_with_cautions	true	true	true		157	92	5	2026-05-05T19:33:58Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0086364/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0087730		accepted_with_cautions	true	true	true		42	80	4	2026-05-05T19:58:13Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0087730/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0090397		accepted_with_cautions	true	true	true		146	79	4	2026-05-05T20:22:08Z	gpt-5.5	xhigh		true	True	6	0	papers/doi__10.1371_journal.pone.0090397/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0091007		accepted_with_cautions	true	true	true		171	27	2	2026-05-05T20:43:55Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0091007/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0093216		accepted_with_cautions	true	true	true		163	243	3	2026-05-05T21:20:03Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0093216/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0095737	10.1371/journal.pone.0095737	accepted_with_cautions	true	true	true		19	20	3	2026-05-05T21:55:48Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0095737/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0095939		accepted_with_cautions	true	true	true		138	157	3	2026-05-05T22:25:09Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0095939/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0096222		accepted_with_cautions	true	true	true		12	7	3	2026-05-05T22:54:00Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0096222/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0097539		accepted_with_cautions	true	true	true		45	45	4	2026-05-05T23:14:00Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0097539/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0098935		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	86	74	3	2026-05-06T00:05:05Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0098935/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0100670		needs_targeted_rework	false	true	false	needs_targeted_rework	3	0	3	2026-05-06T00:10:49Z	gpt-5.5	xhigh		true		1	0	papers/doi__10.1371_journal.pone.0100670/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0101742		accepted_with_cautions	true	true	true		75	45	3	2026-05-06T00:53:34.267616Z	gpt-5.5	xhigh		true		2	0	papers/doi__10.1371_journal.pone.0101742/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0102577	10.1371/journal.pone.0102577	accepted_with_cautions	true	true	true		23	75	3	2026-05-06T02:07:14Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0102577/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0105441		accepted_with_cautions	true	true	true		83	72	3	2026-05-06T03:48:17Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0105441/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0105549		accepted_with_cautions	true	true	true		58	23	3	2026-05-06T04:37:00Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0105549/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0106543	10.1371/journal.pone.0106543	accepted_with_cautions	true	true	true		29	17	5	2026-05-06T04:57:25Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0106543/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0110221	10.1371/journal.pone.0110221	accepted_with_cautions	true	true	true		37	23	3	2026-05-06T05:27:10Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0110221/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0110735	10.1371/journal.pone.0110735	accepted_with_cautions	true	true	true		1	8	2	2026-05-05T16:11:45Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0110735/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0110809		blocked_missing_primary_material	false	true	false	blocked_missing_primary_material	3	0	1	2026-05-05T17:01:17Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0110809/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0114453	10.1371/journal.pone.0114453	accepted_with_cautions	true	true	true		214	434	3	2026-05-05T18:37:35Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0114453/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0114605		accepted_with_cautions	true	true	true		244	103	4	2026-05-05T19:06:10Z	gpt-5.5	xhigh		true		8	0	papers/doi__10.1371_journal.pone.0114605/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0116259		accepted_with_cautions	true	true	true		85	341	3	2026-05-05T19:39:55Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0116259/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0116379	10.1371/journal.pone.0116379	accepted_with_cautions	true	true	true		32	34	3	2026-05-05T19:59:28Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0116379/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0117394		accepted_with_cautions	true	true	true		88	36	3	2026-05-05T20:25:32Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0117394/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0117913		accepted_with_cautions	true	true	true		152	86	2	2026-05-06T04:57:10+08:00	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0117913/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0118170		accepted_with_cautions	true	true	true		16	3	4	2026-05-05T21:16:49Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0118170/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0119525		accepted_with_cautions	true	true	true		18	22	3	2026-05-05T21:41:10Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0119525/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0124210	10.1371/journal.pone.0124210	accepted_with_cautions	true	true	true		392	181	4	2026-05-05T22:19:24Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0124210/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0126390		accepted_with_cautions	true	true	true		132	59	3	2026-05-05T22:41:11Z	gpt-5.5	xhigh		true		3	0	papers/doi__10.1371_journal.pone.0126390/final/review_report.json
amp-evidence-atlas-v1-rc2	doi__10.1371_journal.pone.0128532		accepted_with_cautions	true	true	true		415	135	3	2026-05-05T23:03:22Z	gpt-5.5	xhigh		true		4	0	papers/doi__10.1371_journal.pone.0128532/final/review_report.json
